destination,user_url,username,stars,time,original_text,cleaned_text
Bukit Bintang,https://www.google.com/maps/contrib/105570019486845501824/reviews?hl=id,qisna javier,3,3 minggu lalu,"Kebetulan tidak di lantai atas...alias di lantai entah 2, 3 atau 4 kurang memeperhatikan, pemandangan night city view nya emang keren tapi warungnya sendiri kotor sekali...sampah dimana mana, tempat nyuci piring kotor terpampang jelas jorok dan tidak tertata rapi, masakan kurang enak..kalau mahal murah relatif lah...namanya juga tempat wisata",kebetulan lantai atas alias lantai entah memeperhatikan pemandangan night city view keren warungnya kotor sampah nyuci piring kotor terpampang jelas jorok tertata rapi masakan enak kalau mahal murah relatif lah namanya wisata
Bukit Bintang,https://www.google.com/maps/contrib/109945802329456934556/reviews?hl=id,Alisa Nur Pratiwi,5,4 bulan lalu,"Salah satu tempat yang indah yang cocok untuk di kunjungi apabila melakukan perjalanan menuju ataupun melalui Jogja pada malam hari. Di bukit bintang menyajikan pemandangan city light kota Jogja, untuk menikmati suasana malam hari. Di bukit bintang terdapat parkiran untuk bus mobil maupun motor (lahan pinggir jalan). Di sekitar bukit bintang terdapat pada penjual makanan seperti jagung bakar dan minuman seperti kopi, Milo dan aneka minuman lainnya. Di sekitar sana juga terdapat cafe untuk bersantai dan berbincang. Warga lokal juga menyediakan fasilitas kamar mandi @3000 (2 Orang : 5000) Jangan lupa mampir ke bukit bintang yah teman teman, dan apabila mampir jangan lupa untuk membeli makanan atau minuman yang ada di bahu jalan yahhh",indah cocok kunjungi apabila melakukan perjalanan menuju ataupun melalui jogja bukit bintang menyajikan pemandangan city light kota jogja menikmati suasana bukit bintang terdapat parkiran bus mobil maupun motor lahan pinggir jalan bukit bintang terdapat penjual makanan jagung bakar minuman kopi milo aneka minuman lainnya terdapat cafe bersantai berbincang warga lokal menyediakan fasilitas kamar mandi jangan lupa mampir bukit bintang teman teman apabila mampir jangan lupa membeli makanan minuman bahu jalan yahhh
Bukit Bintang,https://www.google.com/maps/contrib/113067283052141615349/reviews?hl=id,Fy K.Kirana,5,2 minggu lalu,"Orang sana bilang ini adalah lantai 2 nya jogja karena dari sini kita bisa liat pemandangan kota jogja dengan city light nya,baiknya datang sore menjelang malam lebih indah dan adem Jalan menuju kesini cukup berkelok jadi hati"" yaa",bilang lantai jogja liat pemandangan kota jogja city light baiknya datang menjelang indah adem jalan menuju berkelok hati
Bukit Bintang,https://www.google.com/maps/contrib/105001052872677366285/reviews?hl=id,Benedict Harry,4,seminggu lalu,"Cukup bagus viewnya apalagi saat senja.. Klo ke sini ya idealnya pakai motor, klo pakai mopri atau bus bikin macet. Pas jalan nanjak lagi.. Kasihan yg dari bawah",bagus viewnya apalagi saat senja idealnya pakai motor pakai mopri bus bikin macet pas jalan nanjak kasihan bawah
Bukit Bintang,https://www.google.com/maps/contrib/103799256940718588781/reviews?hl=id,Aidi Kamil Marzuki,3,Diedit 10 bulan lalu,"Banyak warung/cafe yang tutup di siang hari. Mungkin bukanya di malam hari. Mungkin karena saya sudah sering bepergian ke ketinggian, jadi ya biasa saja. Entah kalau kondisinya malam. Mungkin pemandangan akan luar biasa dengan banyaknya kilauan lampu yang laksana taburan bintang jatuh ke bumi",warung cafe tutup mungkin bukanya mungkin bepergian ketinggian biasa entah kalau kondisinya mungkin pemandangan luar biasa banyaknya kilauan lampu laksana taburan bintang jatuh bumi
Bukit Bintang,https://www.google.com/maps/contrib/117078869201770501842/reviews?hl=id,Endnag Ristianasari,5,sebulan lalu,"Cuman sekedar mampir,pemandangan bagus,banyak pedagang makanan di pinggir jalan",cuman sekedar mampir pemandangan bagus pedagang makanan pinggir jalan
Bukit Bintang,https://www.google.com/maps/contrib/115367555843459012978/reviews?hl=id,Ahmad ahsana taqwim,5,sebulan lalu,Wisata yaang cocok di malam hari melihat kota jogja dari ketinggian bukit,wisata yaang cocok melihat kota jogja ketinggian bukit
Bukit Bintang,https://www.google.com/maps/contrib/110779106479238226899/reviews?hl=id,firda firdananta,5,9 bulan lalu,"Ini tempat favorit saya manikmati jogja Bukit bintang patuk gunung kidul yogyakarta, Dari HeHa Sky ke barat dikit Melihat ke bawah, tempat bnyak hiruk pikuk kota Tapi klo dr atas tetap terlihat tenang bolo Apapun keadaan kt, Allah sdh kasih nikmat yg g bisa di gantikan apapun Itu nikmat Waktu",favorit manikmati jogja bukit bintang patuk gunung kidul yogyakarta heha sky barat dikit melihat bawah bnyak hiruk pikuk kota atas terlihat tenang bolo apapun keadaan kt allah sdh kasih nikmat g gantikan apapun nikmat
Bukit Bintang,https://www.google.com/maps/contrib/109415165130832696414/reviews?hl=id,Eko Pudyastowo,5,sebulan lalu,"Melihat kota jogja dimalam hari dari atas bukit..?? Tempat ini direkomendasikan. Sambil menikmati wedang jahe sereh, kopi hangat, Teh kampul, dan pilih menu makanan yang kamu suka disini harga ramah dikantong. Setelah piknik di wilayah gunung kidul... jelang petang mampir disini saja.",melihat kota jogja dimalam atas bukit direkomendasikan menikmati wedang jahe sereh kopi hangat teh kampul pilih menu makanan suka harga ramah dikantong piknik wilayah gunung kidul jelang petang mampir
Bukit Bintang,https://www.google.com/maps/contrib/101077786959288458977/reviews?hl=id,SRI WAHYUNI Widya,5,setahun lalu,"Kemaren kesini, cuma lupa nama warung nya apa. Harga nya wprth it sih. G mahap. Asa mushola sama kamar mandi juga. Mushola nersih toilet juga bersih.. masyallah.. keren",kemaren cuma lupa nama warung harga wprth g mahap asa mushola kamar mandi mushola nersih toilet bersih masyallah keren
Bukit Bintang,https://www.google.com/maps/contrib/104295167654928264880/reviews?hl=id,Heru 3007,4,4 minggu lalu,"Menikmati indahnya lampu2,dari atas seperti taburan bintang.....sayang parkir mahal",menikmati indahnya lampu atas taburan bintang sayang parkir mahal
Bukit Bintang,https://www.google.com/maps/contrib/104812374993860416231/reviews?hl=id,AZ ZONK,5,9 bulan lalu,"Kesini kedua kali, abis healing dari pacitan selalu mampir, cuma pas sore hari kalo malam belum pernah (Sabtu 5 April 2025)",kedua abis healing pacitan mampir cuma pas sabtu april
Bukit Bintang,https://www.google.com/maps/contrib/103207723549066409016/reviews?hl=id,Laode Rasyid,4,setahun lalu,"Pemandangannya indah dapat melihat kota Yogyakarta dari ketinggian, pada waktu sore dan malam pemandangan sangat indah, untuk menuju spot tempat makan atau nongkrong pada lantai bawah harus melewati dapur pengolahan makanan. Spot bagian ujung sedikit bergoyang apabila ada yang berjalan, lumayan menakutkan bagi yang fobia ketinggian",pemandangannya indah melihat kota yogyakarta ketinggian pemandangan indah menuju spot makan nongkrong lantai bawah melewati dapur pengolahan makanan spot bagian ujung bergoyang apabila berjalan lumayan menakutkan bagi fobia ketinggian
Bukit Bintang,https://www.google.com/maps/contrib/108142641171651920097/reviews?hl=id,Yunii Nurma,5,sebulan lalu,Tempat wisata malam yg sangat luat biasa cantiknya .. siang hari juga ngga kalah cantik karena kalau siang bisa melihat rumah² dan persawahan yg ada di kota bawah bukit bintang tersebutt .. love bangett ❤️,wisata luat biasa cantiknya kalah cantik kalau melihat rumah² persawahan kota bawah bukit bintang tersebutt love bangett
Bukit Bintang,https://www.google.com/maps/contrib/103465779753968107163/reviews?hl=id,Eri Yulian,1,sebulan lalu,"Sumpah ini tempat makan jorok Yg ada 7lantainya .viewnya emng bagusss , tapi tidak recomen Saya, suami, anak sy makan distu , sy dn suami makan dengan menu yg sama bakmi jawa kuah pulang2 Diaree , untung anak sy tdk ikut diare karna makan Mie instan !! tolong untuk kebersihannya !!!",sumpah makan jorok lantainya viewnya emng bagusss recomen suami anak makan distu dn suami makan menu bakmi jawa kuah pulang diaree untung anak tdk ikut diare karna makan mie instan tolong kebersihannya
Bukit Bintang,https://www.google.com/maps/contrib/100782282518744967866/reviews?hl=id,SATRIO BUDIMAN,5,setahun lalu,"Selalu jadi tempat favorit sama istri, suasana sama pemandangannya the best emang, harga makanannya masih worth it lah, cuma harga parkirannya setelah saya liat review banyak yg keberatan, emang lumayan sih 5k juga untuk parkir motor",favorit istri suasana pemandangannya best harga makanannya worth lah cuma harga parkirannya liat review keberatan lumayan k parkir motor
Bukit Bintang,https://www.google.com/maps/contrib/105004645947678183317/reviews?hl=id,2O21DPKO3_Rika Rahmasari,5,setahun lalu,"harga makanan tergolong standar tidak terlalu mahal untuk mendapatkan view sebagus iniiii🫶🏻 pertama datang penjual kurang ramah sampai pesan pun nada bicara kurang ramah dan pemesanan terkesan tergesa-gesa karena ditungguin keburu dicatat, bisa di perbaiki lg sistemnya .pesan makanan datangnya cepat tidak menunggu lama waktu bayarpun juga kurang ramah kurang murah senyum. pesan bakso kuah , baksonya enak+besar, tp kuahnya agak basi. banyak kecoaa di bwh kayu2 tapii toiletnya bersihhh💗💗💗💗💗💗 pas pulang tukang parkir malah nongkrong tidak bantuin keluar motornya, resiko bayar parkir di awal disapa pun tidak ada yg gubris malah sibuk ngobrol semoga laris teruss,lancar rezekinya aamiin🫶🏻",harga makanan tergolong standar mahal mendapatkan view sebagus iniiii pertama datang penjual ramah pesan nada bicara ramah pemesanan terkesan tergesa gesa ditungguin keburu dicatat perbaiki lg sistemnya pesan makanan datangnya cepat menunggu lama bayarpun ramah murah senyum pesan bakso kuah baksonya enak besar kuahnya basi kecoaa bwh kayu tapii toiletnya bersihhh pas pulang tukang parkir nongkrong bantuin keluar motornya resiko bayar parkir awal disapa gubris sibuk ngobrol semoga laris teruss lancar rezekinya aamiin
Bukit Bintang,https://www.google.com/maps/contrib/117716669978458796442/reviews?hl=id,Anisa Nur Fauziah,5,setahun lalu,"Keren banget tempatnya, suasananya, viewnya dapet banget kalau malam. Ditambah kuliner jagung bakar, pop mie, kopsus khas banget buat ngangetin diri sambil ngelihat pemandangan city light dibawahnya. Recommended, buat tempat ngobrol tenang bgt hawanya.",keren tempatnya suasananya viewnya dapet kalau ditambah kuliner jagung bakar pop mie kopsus khas buat ngangetin diri ngelihat pemandangan city light dibawahnya recommended buat ngobrol tenang hawanya
Bukit Bintang,https://www.google.com/maps/contrib/105921730110972046743/reviews?hl=id,Aditya Rahman,5,2 bulan lalu,"Dari sini bisa lihat pemandangan kota, gunjng merapi, makanan afordable.",lihat pemandangan kota gunjng merapi makanan afordable
Bukit Bintang,https://www.google.com/maps/contrib/100239465600136897078/reviews?hl=id,Bowo Ardianto,5,setahun lalu,Menikmati hiruk pikuk kota Yogyakarta dan sekitarnya dari atas bukit. Siang atau malam menyimpan pesona tersendiri. Kalau malam dapat terlihat denyut nadi kota yang tak pernah tidur. Kerlip lampu di jalanan menandakan kehidupannya. Ngopi dan nyemil pisang goreng sembari menatap indahnya kota Yogya diwaktu malam merupakan kenikmatan tersendiri.,menikmati hiruk pikuk kota yogyakarta sekitarnya atas bukit menyimpan pesona tersendiri kalau terlihat denyut nadi kota tak tidur kerlip lampu jalanan menandakan kehidupannya ngopi nyemil pisang goreng sembari menatap indahnya kota yogya diwaktu merupakan kenikmatan tersendiri
Bukit Bintang,https://www.google.com/maps/contrib/114925254235777411836/reviews?hl=id,veronika santi,5,6 bulan lalu,"kalau malam ramai.. sengaja datang pagi2, tempatnya sepi, adem, dan meja2 nya masih berantakan bekas orang makan malamnya belum di beresin semua... tapi tempatnya sangat nyaman..👍👍",kalau ramai sengaja datang tempatnya sepi adem meja berantakan bekas makan malamnya beresin tempatnya nyaman
Bukit Bintang,https://www.google.com/maps/contrib/111316482474592057745/reviews?hl=id,Ratih Parashti,5,6 bulan lalu,Klo malam moment paling asik nongkrong enak makan jagung bakar ya dibukit bintang ini udah best.. cm kudu ati2 ya di perjalanan,moment asik nongkrong enak makan jagung bakar dibukit bintang best cm kudu ati perjalanan
Pantai Sadranan,https://www.google.com/maps/contrib/100239465600136897078/reviews?hl=id,Bowo Ardianto,5,3 bulan lalu,"Salah satu pantai di Gunungkidul yang mempunyai pemandangan bawah air yang menakjubkan. Ombaknya relatif tenang karena relief pantai yang berfungsi menahan ombak. Pasirnya putih, bersih dan relatif tebal. Alam bawah laut yang bisa dinikmati dengan snorkling. Jangan khawatir, sarana dan prasarana yang sudah tersedia banyak ditawarkan penjaja jasa snorkling. Mereka menawarkan kepada wisatawan yang ingin snorkling Akses jalan yang mudah dan nyaman. Fasilitas penunjang wisata cukup lengkap. Kamar mandi, toilet, penginapan, mushola, kantong parkir, warung dan rumahmakan",pantai gunungkidul mempunyai pemandangan bawah air menakjubkan ombaknya relatif tenang relief pantai berfungsi menahan ombak pasirnya putih bersih relatif tebal alam bawah laut dinikmati snorkling jangan khawatir sarana prasarana tersedia ditawarkan penjaja jasa snorkling menawarkan kepada wisatawan snorkling akses jalan mudah nyaman fasilitas penunjang wisata lengkap kamar mandi toilet penginapan mushola kantong parkir warung rumahmakan
Pantai Sadranan,https://www.google.com/maps/contrib/103629975981034445059/reviews?hl=id,M Auli Afifudin,5,3 bulan lalu,"di atas ada spot foto, kalo mau naik ke atas buat foto bayar, makanan di kafenya relatif mahal buat daerah wisata gunung kidul, tapi overall bagus sih, cocok buat wisata keluarga atau piknik rt karena bisa keceh",atas spot foto naik atas buat foto bayar makanan kafenya relatif mahal buat daerah wisata gunung kidul overall bagus cocok buat wisata keluarga piknik rt keceh
Pantai Sadranan,https://www.google.com/maps/contrib/108512932589709432003/reviews?hl=id,nesya ciethaquint,5,3 bulan lalu,"Pantai yg indah.. Kesini utk kano dan snorkling dengan keluarga.. Harga murah meriah bersahabat..terutama utk snorkling,,pemandunya sangat ramah",pantai indah kano snorkling keluarga harga murah meriah bersahabat terutama snorkling pemandunya ramah
Pantai Sadranan,https://www.google.com/maps/contrib/106591978458982852550/reviews?hl=id,customerservis athaya1,4,3 bulan lalu,". Pantai paling enaklah buat keluarga . . Bisa mainan Kano, Snorkling, Mainan pasir dan air yang beniiiiing . . . Cuman saran hati2 banyak karang yang lumayan tajam . . . Rekomen berenang setelah jam 12 aman buat anak2 . .",pantai enaklah buat keluarga mainan kano snorkling mainan pasir air beniiiiing cuman saran hati karang lumayan tajam rekomen berenang aman buat anak
Pantai Sadranan,https://www.google.com/maps/contrib/112727145896161630251/reviews?hl=id,alif lihana,3,7 bulan lalu,"Pantainya bagus, bisa main kano dan snorkling disini. Pas masuk pantai disambut para pedagang yang jualan aksesoris, baju, dan berbagai makanan laut (bisa icip gratis). Pas kesini rada kecewa sama jasa tukang foto, sedikit maksa padal udah nolak, akhirnya iyain buat difoto, pas milih foto padal cuma pilih 7 foto, tapi dikirim 9 foto yang ga bgs tetep dikirim. Per file bayar 5k. Rada kesel ya jadinya.",pantainya bagus main kano snorkling pas masuk pantai disambut pedagang jualan aksesoris baju makanan laut icip gratis pas rada kecewa jasa tukang foto maksa padal nolak akhirnya iyain buat difoto pas milih foto padal cuma pilih foto dikirim foto bgs tetep dikirim file bayar k rada kesel jadinya
Pantai Sadranan,https://www.google.com/maps/contrib/109793167875339181945/reviews?hl=id,Sonya Aprilia,5,4 bulan lalu,Bagus bgt! Kalo mau kesini mending agak mojok ke kiri dari arah pintu masuk. Soalnya sepi dan viewnya indah🩵🩵🩵 …,bagus mending mojok kiri arah pintu masuk soalnya sepi viewnya indah
Pantai Sadranan,https://www.google.com/maps/contrib/114904177151363311337/reviews?hl=id,Tedjorok,5,11 bulan lalu,Pantai terbaik di kawasan Yogyakarta. Snorkling 25ribu. Main kayak 200k 1 jam di pandu sama mentor. Wah ini tempat terbaik menurut gue kalo libur tiba. Tapi selalu hati2 & waspada terhadap ombak & karang yaaaaaaaa jangan terbawa hanyut suasana yg menggembirakan,pantai terbaik kawasan yogyakarta snorkling ribu main k pandu mentor wah terbaik menurut libur tiba hati waspada ombak karang yaaaaaaaa jangan terbawa hanyut suasana menggembirakan
