destination,user_url,username,stars,time,text
Pantai Pok Tunggal,https://www.google.com/maps/contrib/106619140163725601558/reviews?hl=id,Phalita Nurhandini,5,11 bulan lalu,"Untuk keindahan pantainya memang bintang 5. Pantainya juga luas dan bisa manjat kecil-kecilan di bagian karang di ujung pantai.
Tapi, untuk jalan menuju ke pantainya masih perlu ditingkatkan lagi. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/110706372980827171904/reviews?hl=id,Rochmat Purwanto,5,Diedit 6 tahun lalu,"jalan belum aspal, masih berbatu namun mobil sudah bisa lewat, pantainya luas, ada talut pengaman pantai, tapi kenapa betonnya malah keliahtan nggak alami gitu pantainya. warung makan banayk berjibun dan masih ada monyet suka ambil makanan …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/110706372980827171904/reviews?hl=id,Rochmat Purwanto,5,Diedit 6 tahun lalu,"jalan belum aspal, masih berbatu namun mobil sudah bisa lewat, pantainya luas, ada talut pengaman pantai, tapi kenapa betonnya malah keliahtan nggak alami gitu pantainya. warung makan banayk berjibun dan masih ada monyet suka ambil makanan …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/103360618479752345186/reviews?hl=id,Teknisi Jalan-jalan,5,setahun lalu,"Salah satu pantai tujuan wisata di selatan jogja,
Pantai lingkungan cukup bersih saat saya kesana di libur lebaran.
Jika sore hari sekitar jam 15 WIB , air laut akan surut, pantai pasir akan …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/103360618479752345186/reviews?hl=id,Teknisi Jalan-jalan,5,setahun lalu,"Salah satu pantai tujuan wisata di selatan jogja,
Pantai lingkungan cukup bersih saat saya kesana di libur lebaran.
Jika sore hari sekitar jam 15 WIB , air laut akan surut, pantai pasir akan …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/117180079337852655201/reviews?hl=id,Hendrick Pratama,5,6 tahun lalu,Pantainya masih sepi dan bagus bgt.. cocok juga buat nge camp bareng temen temen.. untuk akses jalannya bisa dilewati motor dan mobil. Tapi medannya jalan berbatu jadi harus hati2 bagi pengguna motor. Disana sudah ada banyak warung jadi …
Pantai Pok Tunggal,https://www.google.com/maps/contrib/117180079337852655201/reviews?hl=id,Hendrick Pratama,5,6 tahun lalu,Pantainya masih sepi dan bagus bgt.. cocok juga buat nge camp bareng temen temen.. untuk akses jalannya bisa dilewati motor dan mobil. Tapi medannya jalan berbatu jadi harus hati2 bagi pengguna motor. Disana sudah ada banyak warung jadi …
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114009689354624191740/reviews?hl=id,Faldy Alifianto,3,7 tahun lalu,Salah satu pantai yg ada di selatan provinsi DIY yang cukup bagus. Pasirnya berwarna putih dan pantainya diapit oleh 2 bukit. Untuk biaya masuknya cukup bayar 10 ribu. Tapiii pos retribusi dengan pantai agak jauh sehingga di tengah …
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114009689354624191740/reviews?hl=id,Faldy Alifianto,3,7 tahun lalu,Salah satu pantai yg ada di selatan provinsi DIY yang cukup bagus. Pasirnya berwarna putih dan pantainya diapit oleh 2 bukit. Untuk biaya masuknya cukup bayar 10 ribu. Tapiii pos retribusi dengan pantai agak jauh sehingga di tengah …
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114505853529404315933/reviews?hl=id,Riana Saputri,4,2 tahun lalu,Tarif tpr untuk masuk area pantai 10rb/orang saran saya pas ditpr awal minta karcis yaa karena pas masuk ke pantai pok tunggal ada bapak bapak yg menghetian kendaraan untuk dipungut biaya lagi dengan kotak bertuliskan seiklasnya sepertinya …
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114505853529404315933/reviews?hl=id,Riana Saputri,4,2 tahun lalu,Tarif tpr untuk masuk area pantai 10rb/orang saran saya pas ditpr awal minta karcis yaa karena pas masuk ke pantai pok tunggal ada bapak bapak yg menghetian kendaraan untuk dipungut biaya lagi dengan kotak bertuliskan seiklasnya sepertinya …
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100369396201016748656/reviews?hl=id,Rivana Marinda P,5,Diedit setahun lalu,"bagus banget pantainya, sepii kalo sore, jalan 100 meter menuju pantai agak susah. ombaknya gede bgtt, harus hati hati. agak susah sinyalnya btw"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100369396201016748656/reviews?hl=id,Rivana Marinda P,5,Diedit setahun lalu,"bagus banget pantainya, sepii kalo sore, jalan 100 meter menuju pantai agak susah. ombaknya gede bgtt, harus hati hati. agak susah sinyalnya btw"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/102284880336932611293/reviews?hl=id,noedin _,4,Diedit 3 tahun lalu,"Pantainya bagus, ketika saya kesana masih covid, jd lokasi terlihat sepi dan terbengkalai,
Panorama pantai lebih ke hamparan pasir yang luas, hati-hati banyak karang yang …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/102284880336932611293/reviews?hl=id,noedin _,4,Diedit 3 tahun lalu,"Pantainya bagus, ketika saya kesana masih covid, jd lokasi terlihat sepi dan terbengkalai,
Panorama pantai lebih ke hamparan pasir yang luas, hati-hati banyak karang yang …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/115806350815704556466/reviews?hl=id,nathania jovita_21,5,2 tahun lalu,"Pantainya bersih, pengunjung gak terlalu rame jadi bisa leluasa buat yang pengen foto², akses jalan untuk motor juga mudah, jalan  sedikit berlubang, kalau kita di pantai pok tunggal serasa pantai milik sendiri karena Bus atau rombongan …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/115806350815704556466/reviews?hl=id,nathania jovita_21,5,2 tahun lalu,"Pantainya bersih, pengunjung gak terlalu rame jadi bisa leluasa buat yang pengen foto², akses jalan untuk motor juga mudah, jalan  sedikit berlubang, kalau kita di pantai pok tunggal serasa pantai milik sendiri karena Bus atau rombongan …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/104709212841326162256/reviews?hl=id,Dea Pi,4,2 tahun lalu,Salah satu pantai di Gunungkidul yang layak dikunjungi. Suka sekali dgn pasirnya air yg jernih dan pemandangan bukit di kanan kiri pantai menambah keindahan pantai ini. Tersedia kamar mandi  umum utk pengunjung cukup membayar Rp.5000. …
Pantai Pok Tunggal,https://www.google.com/maps/contrib/104709212841326162256/reviews?hl=id,Dea Pi,4,2 tahun lalu,Salah satu pantai di Gunungkidul yang layak dikunjungi. Suka sekali dgn pasirnya air yg jernih dan pemandangan bukit di kanan kiri pantai menambah keindahan pantai ini. Tersedia kamar mandi  umum utk pengunjung cukup membayar Rp.5000. …
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105380397735827580368/reviews?hl=id,Taufik Arif,5,6 tahun lalu,"Tempat yg bagus buat bersantai, kalo hari liburan mungkin tempat ini bakalan ramai, dan pemandangan nya udah mantap banget, bisa banget merasakan pasir sekaligus ombak pantai disana, tapi tetap selalu waspada takut terbawa arus laut disana."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105380397735827580368/reviews?hl=id,Taufik Arif,5,6 tahun lalu,"Tempat yg bagus buat bersantai, kalo hari liburan mungkin tempat ini bakalan ramai, dan pemandangan nya udah mantap banget, bisa banget merasakan pasir sekaligus ombak pantai disana, tapi tetap selalu waspada takut terbawa arus laut disana."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/103178274000799541712/reviews?hl=id,Septi Devi Gempita,5,5 tahun lalu,"Buka tenda disini pakai sewa tenda 60rb dan memang saat itu malam senin, jadi pas hari seninnya bener2 berasa banget private beach nya. Serasa punya pantai sendiri. Ombak juga alhamdulillah bersahabat, masih banyak banget klomang, kepiting, …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/103178274000799541712/reviews?hl=id,Septi Devi Gempita,5,5 tahun lalu,"Buka tenda disini pakai sewa tenda 60rb dan memang saat itu malam senin, jadi pas hari seninnya bener2 berasa banget private beach nya. Serasa punya pantai sendiri. Ombak juga alhamdulillah bersahabat, masih banyak banget klomang, kepiting, …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/101263986731415858525/reviews?hl=id,ROBI ALWI,5,setahun lalu,"Pantainya Candu ketika Sunset, kemarin bisa berenang di Pinggir Pantai tetap hati-hati juga. Ada sewa all in set Camp Dan Sunset With Ayang “kalau ada”. Sepi juga. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/101263986731415858525/reviews?hl=id,ROBI ALWI,5,setahun lalu,"Pantainya Candu ketika Sunset, kemarin bisa berenang di Pinggir Pantai tetap hati-hati juga. Ada sewa all in set Camp Dan Sunset With Ayang “kalau ada”. Sepi juga. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100952920951638287849/reviews?hl=id,Fazat Faizah,5,2 tahun lalu,"Pantai yg begitu indah dan slalu bikin kangen kepengen kesitu lagi.berangkat jam 3  sampai sana jam 9 karna memang jalan santai gk ngebut terus cukup berhenti"" untuk istirahat dan solat.sampai sana kita cem bersama keluarga 3 anak umur 1thn.6thn.13thn cukup bikin kita bahagia.orang nya ramah"" pantai bersih.tentunya murah bgt."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100952920951638287849/reviews?hl=id,Fazat Faizah,5,2 tahun lalu,"Pantai yg begitu indah dan slalu bikin kangen kepengen kesitu lagi.berangkat jam 3  sampai sana jam 9 karna memang jalan santai gk ngebut terus cukup berhenti"" untuk istirahat dan solat.sampai sana kita cem bersama keluarga 3 anak umur 1thn.6thn.13thn cukup bikin kita bahagia.orang nya ramah"" pantai bersih.tentunya murah bgt."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/113879154567857051723/reviews?hl=id,teguh hunter,5,setahun lalu,"Pantai yang keren, meski akses jalannya gak begitu mulus dari JLS"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/113879154567857051723/reviews?hl=id,teguh hunter,5,setahun lalu,"Pantai yang keren, meski akses jalannya gak begitu mulus dari JLS"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105493568504791005932/reviews?hl=id,Rizki Lailatul Qoyumah,5,7 tahun lalu,"Pantai nya bagus, ada spot foto di atas bukit juga, banyak warung yg berjejer di tepi pantai, tapi sayangnya jalan menuju ke pantai ini banyak bebatuan, harus berhati hati ."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105493568504791005932/reviews?hl=id,Rizki Lailatul Qoyumah,5,7 tahun lalu,"Pantai nya bagus, ada spot foto di atas bukit juga, banyak warung yg berjejer di tepi pantai, tapi sayangnya jalan menuju ke pantai ini banyak bebatuan, harus berhati hati ."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105379635211234807703/reviews?hl=id,Ajeng Tyastia Shinta,4,Diedit 6 tahun lalu,"kalo slogan di papan menuju pantai ""hidden paradise"" agak ngakak juga padahal gak ada yg lucu. lebay sih si slogan wkwk …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105379635211234807703/reviews?hl=id,Ajeng Tyastia Shinta,4,Diedit 6 tahun lalu,"kalo slogan di papan menuju pantai ""hidden paradise"" agak ngakak juga padahal gak ada yg lucu. lebay sih si slogan wkwk …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100475991117700952089/reviews?hl=id,Ian Kolin,5,sebulan lalu,"karcis masuk 16 ribu untuk dua org, belum termasuk parkir di area pantainya"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100475991117700952089/reviews?hl=id,Ian Kolin,5,sebulan lalu,"karcis masuk 16 ribu untuk dua org, belum termasuk parkir di area pantainya"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/110192513406001361717/reviews?hl=id,Chalis S,4,6 tahun lalu,"Cukup sulit diakses dengan kendaraan, namun ketika sudah sampai di pantai, Anda akan puas dan merasa bahwa seluruh perjuangan Anda terbayarkan. Cobalah naik ke atas melalui tangga bambu, maka Anda akan menemukan salah satu suasana terbaik …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/110192513406001361717/reviews?hl=id,Chalis S,4,6 tahun lalu,"Cukup sulit diakses dengan kendaraan, namun ketika sudah sampai di pantai, Anda akan puas dan merasa bahwa seluruh perjuangan Anda terbayarkan. Cobalah naik ke atas melalui tangga bambu, maka Anda akan menemukan salah satu suasana terbaik …"
Bukit Bintang,https://www.google.com/maps/contrib/114657755208947841244/reviews?hl=id,Syamsul,5,3 bulan lalu,"Semuanya cukup bagus, hanya sayangnya unt pembelian ticket dilampiri dengan beberapa lembar voucher discount yg menurut saya bikin ribet saja, sebenarnya cukup 1 ticket, yg baliknya diberikan keterangan bahwa ticket tsb bisa jg digunakan sebagai voucher discount beberapa merchant didlm lokasi bukit bintang"
Bukit Bintang,https://www.google.com/maps/contrib/114657755208947841244/reviews?hl=id,Syamsul,5,3 bulan lalu,"Semuanya cukup bagus, hanya sayangnya unt pembelian ticket dilampiri dengan beberapa lembar voucher discount yg menurut saya bikin ribet saja, sebenarnya cukup 1 ticket, yg baliknya diberikan keterangan bahwa ticket tsb bisa jg digunakan sebagai voucher discount beberapa merchant didlm lokasi bukit bintang"
Bukit Bintang,https://www.google.com/maps/contrib/118147673949615675559/reviews?hl=id,Thomas Alva EdiSound,3,2 bulan lalu,"Sayang banget, padahal potensinya bagus.
​Sebenarnya tempat ini punya pemandangan yang sangat indah, apalagi untuk menikmati suasana malam. Tapi sayang sekali, fasilitasnya terasa kurang perawatan dan terlihat agak terbengkalai. Pengalaman nongkrong jadi kurang maksimal karena pelayanannya yang kurang ramah. Untuk menu minuman, menurut saya rasanya terlalu manis (over sweet), mungkin takaran gulanya bisa dikurangi. Semoga ke depannya manajemen bisa memperbaiki maintenance dan hospitality-nya, karena tempatnya sayang kalau disia-siakan."
Bukit Bintang,https://www.google.com/maps/contrib/118147673949615675559/reviews?hl=id,Thomas Alva EdiSound,3,2 bulan lalu,"Sayang banget, padahal potensinya bagus.
​Sebenarnya tempat ini punya pemandangan yang sangat indah, apalagi untuk menikmati suasana malam. Tapi sayang sekali, fasilitasnya terasa kurang perawatan dan terlihat agak terbengkalai. Pengalaman nongkrong jadi kurang maksimal karena pelayanannya yang kurang ramah. Untuk menu minuman, menurut saya rasanya terlalu manis (over sweet), mungkin takaran gulanya bisa dikurangi. Semoga ke depannya manajemen bisa memperbaiki maintenance dan hospitality-nya, karena tempatnya sayang kalau disia-siakan."
Bukit Bintang,https://www.google.com/maps/contrib/101334500271722028479/reviews?hl=id,A B,1,3 bulan lalu,"Gimana ya, first impression liat tempat langsung mikir kok lantainya begitu. Bolong² , dibawah meja bolong. Pengunjung Dateng suruh lepas sandal sepatu, eh pelayan sandalnya naik🤢.
Makanan Dateng bener² adem semua, nasi goreng bisa secepat itu datangnya, 3 menit nasgor Dateng. Pas Dateng adem. Jadi mikir punya orang lain yg ga di ambil trus dikasih ke kita.
French fries adem nyet, anget aja Mending, ini blas adem. Mau komplen males ribut. Minta tolong berkali-kali iya iya tok.
Meja minta tolong di lap karna kotor bekas nasi tumpah tempat orang lain, tapi sampe balik samsek ga lap sedikitpun. Customer samping pun sama begitu. Ga di rewes."
Bukit Bintang,https://www.google.com/maps/contrib/101334500271722028479/reviews?hl=id,A B,1,3 bulan lalu,"Gimana ya, first impression liat tempat langsung mikir kok lantainya begitu. Bolong² , dibawah meja bolong. Pengunjung Dateng suruh lepas sandal sepatu, eh pelayan sandalnya naik🤢.
Makanan Dateng bener² adem semua, nasi goreng bisa secepat itu datangnya, 3 menit nasgor Dateng. Pas Dateng adem. Jadi mikir punya orang lain yg ga di ambil trus dikasih ke kita.
French fries adem nyet, anget aja Mending, ini blas adem. Mau komplen males ribut. Minta tolong berkali-kali iya iya tok.
Meja minta tolong di lap karna kotor bekas nasi tumpah tempat orang lain, tapi sampe balik samsek ga lap sedikitpun. Customer samping pun sama begitu. Ga di rewes."
Bukit Bintang,https://www.google.com/maps/contrib/106575710027622548970/reviews?hl=id,Chafit Chafit,5,sebulan lalu,"cocok untuk menghilangkan penat dan stres apalagi bawa pasangan dijamin  makin betah ,sejuknya angin malam ditambah pemandangan yang sahdu dijamin menambah kenangan yang indah bersam teman maupun yang baru deketan  ,"
Bukit Bintang,https://www.google.com/maps/contrib/106575710027622548970/reviews?hl=id,Chafit Chafit,5,sebulan lalu,"cocok untuk menghilangkan penat dan stres apalagi bawa pasangan dijamin  makin betah ,sejuknya angin malam ditambah pemandangan yang sahdu dijamin menambah kenangan yang indah bersam teman maupun yang baru deketan  ,"
Bukit Bintang,https://www.google.com/maps/contrib/105934769919235107867/reviews?hl=id,Ginanjar Rizki Danang Prasetyo,5,Diedit 5 bulan lalu,"Untuk tempat enak banget bisa liat pemandangan malam kota jogja, ada berbagai macam makanan & kalau gak mau terlalu berat ada jagung bakar, kalau weekend macet pasti,"
Bukit Bintang,https://www.google.com/maps/contrib/105934769919235107867/reviews?hl=id,Ginanjar Rizki Danang Prasetyo,5,Diedit 5 bulan lalu,"Untuk tempat enak banget bisa liat pemandangan malam kota jogja, ada berbagai macam makanan & kalau gak mau terlalu berat ada jagung bakar, kalau weekend macet pasti,"
Bukit Bintang,https://www.google.com/maps/contrib/107595341365595233919/reviews?hl=id,Toko dan Penginapan JALA SUTRA,5,5 bulan lalu,"Tempat yang indah dengan city viewnya, makanan relatof murah dengan banyak pilihan menu yang di tawarkan, tersedia beberapa lantai lesehan untuk menikmati hidangan dan pemandangan. Romantis bila di kunjungi bersama pasangan pada malam hari."
Bukit Bintang,https://www.google.com/maps/contrib/107595341365595233919/reviews?hl=id,Toko dan Penginapan JALA SUTRA,5,5 bulan lalu,"Tempat yang indah dengan city viewnya, makanan relatof murah dengan banyak pilihan menu yang di tawarkan, tersedia beberapa lantai lesehan untuk menikmati hidangan dan pemandangan. Romantis bila di kunjungi bersama pasangan pada malam hari."
